ID_1,hashtag,Video Link ,Relevance ,Condition,Creator Type,Creator age,Creator Gender,Video Length (s),Likes,Shares,Comments,Mode 1,Mode 2,Mode 3,Mode 4,Video Type,Humor,Video Accuracy,Understandability ,Theme 1,Theme 2,Theme 3,Theme 4
528,#pcos,https://www.tiktok.com/@hausofoshun/video/6995204675783888134,Y,pcos,Patient,Unknown,F,43,577800,4067,0,Visual Aid,Speech/Sound,,,Medical Visit Narrative,N,3,3,Signs & Symptoms,Patient Expertise,Coping with Illness,
139,#breastcancer,https://www.tiktok.com/@cubamedika/video/6913634385514220805,Y,breast cancer,Medical Professional,NA,NA,30,975500,15600,26000,Visual Aid,Text,Viral Music,,Medical Visit Narrative,N,3,3,Promoting Preventative Care,Conventional Treatment,,
798,#utiremedies,https://www.tiktok.com/@michellespexarth/video/6961812307156536581,Y,uti,Lay Person,Over 25,F,29,1638,238,57,Visual Aid,Text,Viral Music,,Raising Awareness (Lay),N,2,3,Promoting Preventative Care,Alternative Therapies,Diet & Nutrition,
600,#pelvicfloor,https://www.tiktok.com/@thekegelchronicles/video/6949025696194891014,Y,pelvic floor,Medical Professional,Under 25,F,15,8016,99,107,Text,Viral Dance ,Viral Music,,Raising Awareness (Medical Professional),N,3,3,Alternative Therapies,Health & Exercise Tips,Signs & Symptoms,
100,#birthcontrolsideeffects,https://www.tiktok.com/@woahchillbro/video/6844990820827811077,Y,birth control,Patient,Under 25,F,8,488,39,6,Text,Viral Music,,,Raising Awareness (Lay),N,3,3,Side Effects,,,
411,#ovariancancer,https://www.tiktok.com/@survivormimi83/video/6969179215103020294,Y,ovarian cancer,Patient,Over 25,F,15,779,,99,Text,Viral Music,,,Personal Testimony,N,3,2,Signs & Symptoms,,,
197,#cervicalcancer,https://www.tiktok.com/@glamma1317/video/6980903308365991174,Y,cervical cancer,Patient,Over 25,F,13,7373,25,394,Text,Visual Aid,Viral Music,,Personal Testimony,N,3,3,Support Networks,Conventional Treatment,Side Effects,
69,#birthcontrolsideeffects,https://www.tiktok.com/@tori_your_fav_tiktoker/video/6950447955568512262,Y,birth control,Patient,Under 25,F,54,243,7,6,Text,Stitch,Speech/Sound,,Personal Testimony,N,3,3,Side Effects,,,
683,#uterinecancer,https://www.tiktok.com/@secondhandcurvesrachel/video/6908560389269736710,Y,uterine cancer,Patient,Over 25,F,19,137,1,29,Text,Visual Aid,Viral Music,,Personal Testimony,N,3,3,Success Stories,Diagnosis,Conventional Treatment ,Signs & Symptoms
172,#cervicalcancer,https://www.tiktok.com/@gyno_girls/video/7000172489116503301,Y,pap smear,Medical Professional,Over 25,F,13,17800,629,462,Text ,Visual Aid,Viral Music,,Raising Awareness (Medical Professional),N,3,3,Promoting Preventative Care,,,
229,#endometriosis,https://www.tiktok.com/@drkellylupo/video/6961568895664672005,Y,pcos,Medical Professional,Over 25,F,14,6869,145,173,Text,Viral Dance,,,Raising Awareness (Medical Professional),N,3,3,Signs & Symptoms,,,
765,#utiremedies,https://www.tiktok.com/@drbergofficial/video/6994481568332942594,Y,uti,Medical Professional,Over 25,M,55,346,53,1,Text,Speech/Sound,Visual Aid,,Raising Awareness (Medical Professional),N,3,3,Signs & Symptoms,,,
146,#breastcancer,https://www.tiktok.com/@montyrita/video/6949995251499027717,Y,breast cancer,Patient,Over 25,F,15,224,6,17,Text,Viral Music,,,Personal Testimony,N,3,3,Signs & Symptoms,,,
779,#utiremedies,https://www.tiktok.com/@naturalhomeremedies111/video/7007648343169961221,Y,uti,Lay Person,Unknown,Unknown,159,313,97,14,Text,Speech/Sound,Viral Music,Visual Aid,Raising Awareness (Lay),N,3,3,Signs & Symptoms,Alternative Therapies,Diet & Nutrition,
41,#birthcontrol,https://www.tiktok.com/@selenalombarrt/video/6955933426218175750,Y,birth control,Patient,Under 25,F,16,16400,613,346,Text,Visual Aid,Viral Music,,Humor,Y,3,3,Conventional Treatement,,,
174,#cervicalcancer,https://www.tiktok.com/@gyno_girls/video/7004974798853917957,Y,cervical cancer,Medical Professional,Over 25,F,10,938700,41500,34800,Text,Visual Aid,Viral Music,,Raising Awareness (Medical Professional),N,3,3,Promoting Preventative Care,,,
478,#papsmear,https://www.tiktok.com/@maliaelaine/video/6938535909038083334,Y,pap smear,Patient,Under 25,F,55,1489,92,47,Speech/Sound,Visual Aid,,,Medical Visit Narrative,N,3,3,Promoting Preventative Care,,,
64,#birthcontrolsideeffects,https://www.tiktok.com/@v.n.archer/video/6964134918297259270,Y,birth control,Patient,Under 25,F,32,1000000,39000,7434,Text,Visual Aid,Speech/Sound,,Raising Awareness (Lay),N,3,3,Side Effects,Gender Inequality,,
79,#birthcontrolsideeffects,https://www.tiktok.com/@m_htx_/video/6935342302449634566,Y,birth control,Patient,Under 25,F,14,1681,39,17,Visual Aid,Speech/Sound,,,Personal Testimony,N,3,3,Side Effects,,,
752,#utiremedies,https://www.tiktok.com/@souleyhealth/video/6996829241358765317,Y,uti,Lay Person,Under 25,F,16,861,51,31,Viral Music ,Text,Viral Dance,,Raising Awareness (Lay),N,2,3,Alternative Therapies ,Diet & Nutrition,,
134,#breastcancer,https://www.tiktok.com/@libbyjoan8/video/6986166661778918662,Y,breast cancer,Patient,Under 25,F,24,1157,6,25,Text,Speech/Sound,,,Personal Testimony,N,3,3,Signs & Symptoms,Coping with Illness,Diagnosis,
474,#papsmear,https://www.tiktok.com/@midwifemama/video/6963987782909906181,Y,pap smear,Medical Professional,Over 25,F,11,353900,5648,4369,Text,Visual Aid,Viral Music,,Raising Awareness (Medical Professional),N,3,3,Promoting Preventative Care,,,
459,#papsmear,https://www.tiktok.com/@allianceobgyngroup/video/6972749713196092678,Y,pap smear,Medical Professional (Org),NA,NA,13,56600,3459,740,Text,Visual Aid,Speech/Sound,Viral Music,Raising Awareness (Medical Professional),N,3,1,Promoting Preventative Care,,,
704,#uti,https://www.tiktok.com/@jaidansalisbury/video/6984122202031492357,Y,uti,Patient,Under 25,F,6,106800,2230,885,Text,Speech/Sound,,,Personal Testimony,Y,3,3,Signs & Symptoms,,,
446,#ovariancancer,https://www.tiktok.com/@ohyouresotough/video/6933765786301418758,Y,ovarian cancer,Lay Person,Unknown,F,59,108,4,7,Text,Viral Music,,Visual Aid,Raising Awareness (Lay),N,3,3,Signs & Symptoms,,,
568,#pelvicfloor,https://www.tiktok.com/@scrambledjam/video/6913956675489729797,Y,pelvic floor,Medical Professional,Over 25,F,50,48000,941,272,Text,Visual Aid,Speech/Sound,,Raising Awareness (Medical Professional),N,3,3,Signs & Symptoms,,,
8,#birthcontrol,https://www.tiktok.com/@eggslut3000/video/6954852486771510534,Y,#birthcontrol,Lay person,Under 25,F,27,175200,13900,1954,Speech/Sound,Text,,,Raising Awareness (Lay),N,3,3,Poor Medical Care,Side Effects,Diet & Nutrition,
27,#birthcontrol,https://www.tiktok.com/@dontknoyet5/video/6941448104436714758,Y,#birthcontrol,Patient,Under 25,F,11,14300,64,431,Speech/Sound,Text,Viral Music,Visual Aid,Medical Visit Narratives,Y,3,3,Side Effects,Promoting Preventive Care,,
37,#birthcontrol,https://www.tiktok.com/@lizbenderr/video/6854673008447982854,Y,#birthcontrol,Patient,Under 25,F,15,13700,2951,1922,Visual Aid,Text,Viral Music,,Personal testimony,N,3,3,Side Effects,,,
67,#birthcontrolsideeffects,https://www.tiktok.com/@notnotkristenbell/video/6960832810236087558,Y,#birthcontrolsideeffects,Patient,Over 25,F,48,5755,421,131,Speech/Sound,Text,,,Personal testimony,N,3,3,Side Effects,Patient Expertise,,
73,#birthcontrolsideeffects,https://www.tiktok.com/@kira427/video/6981058543004814598,Y,#birthcontrolsideeffects,Lay person,Under 25,F,10,1204,60,23,Visual Aid,Text,Viral Music,Dance Trend,Raising Awareness (Lay),Y,3,3,Side Effects,,,
76,#birthcontrolsideeffects,https://www.tiktok.com/@blairhorton/video/6874732318951476486,Y,#birthcontrolsideeffects,Lay person,Over 25,F,15,468,55,12,Dance Trend,Text,Viral Music,,Raising Awareness (Lay),Y,3,2,Side Effects,,,
104,#breastcancer,https://www.tiktok.com/@tabbyduff/video/6945056440746822918,Y,#breastcancer,Patient,Over 25,F,19,219300,910,2799,Visual Aid,Text,Viral Music,,Personal testimony,N,3,3,Promoting Preventive Care,Seeking Empathy,Coping with Illness,
109,#breastcancer,https://www.tiktok.com/@sammymagic33/video/6974793650983275782,Y,#breastcancer,Patient,Over 25,F,15,53900,337,11100,,Text,Viral Music,,Personal testimony,N,3,3,Seeking Empathy,Diagnosis,,
118,#breastcancer,https://www.tiktok.com/@tina.marie92/video/7000069714273733893,Y,#breastcancer,Patient,Over 25,F,13,41000,179,763,Acting,Text,Viral Music,,Medical Visit Narratives,N,3,3,Seeking Empathy,Diagnosis,,
123,#breastcancer,https://www.tiktok.com/@katieclaydonx/video/6988929678476201222,Y,#breastcancer,Patient,Under 25,F,36,433,46,22,Visual Aid,Text,Viral Music,,Personal testimony,N,3,3,Success Stories,Promoting Preventive Care,Patient Expertise,Side Effects
147,#breastcancer,https://www.tiktok.com/@maddestqueen/video/6955166283310648582,Y,#breastcancer,Patient,Over 25,F,10,508300,563,1569,Visual Aid,Text,Viral Music,,Personal testimony,Y,3,3,Patient Expertise,Side Effects,,
154,#cervicalcancer,https://www.tiktok.com/@lori_s_/video/6876439863013510405,Y,#cervicalcancer,Patient,Over 25,F,59,22900,135,401,Speech/Sound,Responding to Interaction,,,Personal testimony,N,3,3,Diagnosis,Patient Expertise,Promoting Preventive Care,
165,#cervicalcancer,https://www.tiktok.com/@kenzinichole_/video/6944817196568694021,Y,#cervicalcancer,Patient,Over 25,F,15,17000,101,3367,Speech/Sound,,,,Medical Visit Narratives,N,3,3,Seeking Empathy,Coping with Illness,,
166,#cervicalcancer,https://www.tiktok.com/@ohyouresotough/video/6927661670055693574,Y,#cervicalcancer,Lay person,Over 25,F,15,273,6,35,Text,Viral Music,Dance Trend,,Raising Awareness (Lay),N,3,3,Signs and Symptoms,,,
196,#cervicalcancer,https://www.tiktok.com/@awareness_02/video/7003463093263125765,Y,#cervicalcancer,Organisation,NA,NA,20,4934,50,162,Visual Aid,Text,Viral Music,,Raising Awareness (Org),N,3,3,Promoting Preventive Care,Support Networks,,
223,#endometriosis,https://www.tiktok.com/@drlindseyschmidt/video/7004954664181583110,Y,#endometriosis,Medical Professional,Over 25,F,16,157000,1056,813,Dance Trend,Text,Viral Music,Visual Aid,Raising Awareness (Medical Professional),Y,3,2,Success Stories,Diet & Nutrition,,
230,#endometriosis,https://www.tiktok.com/@midwifemama/video/6952166151338216709,Y,#endometriosis,Medical Professional,Over 25,F,15,4926,198,80,Visual Aid,Text,Viral Music,,Raising Awareness (Medical Professional),N,3,3,Signs & Symptoms,,,
240,#endometriosis,https://www.tiktok.com/@endometriosisem/video/6962203184941092101,Y,#endometriosis,Patient,Under 25,F,21,89300,805,741,Speech/Sound,Visual Aid,,,Personal testimony,N,3,2,Coping with Illness,Signs & Symptoms,,
268,#fibroids,https://www.tiktok.com/@drdaniellelane/video/6958576885995506949,Y,#fibroids,Medical Professional,Over 25,F,9,494,26,43,Dance Trend,Text,Viral Music,,Raising Awareness (Medical Professional),N,3,3,Promoting Preventive Care,Conventional Treatment,Signs & Symptoms,
339,#hysterectomy,https://www.tiktok.com/@medicalsecrets/video/6964885054732455173,Y,#hysterectomy,Medical Professional,Over 25,M,18,662,4,49,Speech/Sound,Text,Response,,Raising Awareness (Medical Professional),N,3,3,Conventional Treatment,,,
348,#hysterectomy,https://www.tiktok.com/@ileanajustine/video/6966789833847082245,Y,#hysterectomy,Lay person,Over 25,F,36,1917,7,283,Speech/Sound,Text,Response,,Raising Awareness (Lay),N,3,3,Gender Inequality,Poor Medical Care,,
359,#infertilityjourney,https://www.tiktok.com/@emilyyorlando/video/6986703087058668806,Y,#infertilityjourney,Patient,Over 25,F,15,5345,186,269,Text,,Dance Trend,Viral Music,Raising Awareness (Lay),N,3,3,Coping with Illness,Support Networks,,
372,#infertilityjourney,https://www.tiktok.com/@maggie_berghoff/video/6957887347019107590,Y,#infertilityjourney,Patient,Over 25,F,10,11200,63,130,Visual Aid,Text,,,Personal testimony,N,2,3,Alternative Therapies,Success Stories,,
395,#infertilityjourney,https://www.tiktok.com/@emilyyorlando/video/6938111600306031878,Y,#infertilityjourney,Patient,Over 25,F,6,1541,18,79,,Text,Viral Music,,Personal testimony,N,3,3,Coping with Illness,Support Networks,,
428,#ovariancancer,https://www.tiktok.com/@heliosclinic/video/6921221773811928326,Y,#ovariancancer,Organisation,NA,NA,27,7059,109,67,Visual Aid,Text,,,Raising Awareness (Org),N,3,3,Signs & Symptoms,,,
431,#ovariancancer,https://www.tiktok.com/@radtothebone/video/6986079800091790598,Y,#ovariancancer,Patient,Over 25,F,15,7879,30,240,Dance Trend,Text,Viral Music,,Personal testimony,N,3,3,Success Stories,Support Networks,,
437,#ovariancancer,https://www.tiktok.com/@drnighatarif/video/6973390446257130758,Y,#ovariancancer,Medical Professional,Over 25,F,15,1485,73,59,Speech/Sound,Text,Viral Music,,Raising Awareness (Medical Professional),N,3,2,Signs and Symptoms,,,
469,#papsmear,https://www.tiktok.com/@brookestjohnn/video/6875727109717806342,Y,#papsmear,Patient,Under 25,F,41,625100,4591,3747,Speech/Sound,,Viral Music,Text,Medical Visit Narratives,Y,3,3,Promoting Preventive Care,,,
473,#papsmear,https://www.tiktok.com/@gyno_girls/video/7004974798853917957,Y,#papsmear,Medical Professional,Over 25,F,10,897800,38400,33900,Visual Aid,Text,Viral Music,,Raising Awareness (Medical Professional),N,3,2,Promoting Preventive Care,,,
486,#papsmear,https://www.tiktok.com/@belathiopia/video/6872539767976807685,Y,#papsmear,Patient,Under 25,F,40,17300,37,133,Speech/Sound,Text,Viral Music,,Medical Visit Narratives,Y,3,3,Promoting Preventive Care,,,
503,#pcos,https://www.tiktok.com/@pcos.weight.loss/video/6937358744586128645,Y,#pcos,Medical Professional,Over 25,F,15,218400,5208,2209,Text,Viral Music,Acting,,Raising Awareness (Medical Professional),Y,2,3,Success Stories,Diet & Nutrition,,
525,#pcos,https://www.tiktok.com/@endocrinenutritionist/video/6935233008005844229,Y,#pcos,Medical Professional,Over 25,F,42,25700,1241,869,Speech/Sound,Text,,,Raising Awareness (Medical Professional),N,2,3,Diet & Nutrition,Poor Medical Care,Gender Inequality ,Signs & Symptoms
526,#pcos,https://www.tiktok.com/@sarahsugarqueen/video/6938439386572786949,Y/N,#pcos,Lay person,Over 25,F,52,72900,2369,767,,,,,,N,2,3,Side Effects,,,
535,#pcos,https://www.tiktok.com/@pcossupportgirl/video/6956228788623527174,Y,#pcos,Patient,Under 25,F,8,25200,4319,1893,Speech/Sound,Acting,Text,,Personal testimony,Y,3,3,Side Effects,,,
581,#pelvicfloor,https://www.tiktok.com/@nosuchthingas_tmi/video/7008550135697263878,Y,#pelvicfloor,Medical Professional,Over 25,F,5,6508,39,17,Acting,Text,Viral Music,,Raising Awareness (Medical Professional),Y,3,3,,Promoting Preventative Care,,
596,#pelvicfloor,https://www.tiktok.com/@kristina.zhitova/video/6964743420275461381,Y,#pelvicfloor,Patient,Over 25,F,6,4422,757,40,Visual Aid,Text,Viral Music,,Raising Awareness (Lay),N,2,3,Health & Exercise Tips,,,
598,#pelvicfloor,https://www.tiktok.com/@chirokatie/video/6917415413781400837,Y,#pelvicfloor,Medical Professional,Over 25,F,35,28200,3359,346,Visual Aid,Text,Viral Music,,Raising Awareness (Medical Professional),N,2,3,Health & Exercise Tips,Signs & Symptoms,Alternative Therapies,
622,#pms,https://www.tiktok.com/@isa_guerra/video/6928138112048647430,Y,#pms,Patient,Under 25,F,16,1400000,53400,17300,Text,Dance,Viral Music,,Raising Awareness (Lay),Y,3,3,Signs & Symptoms,,,
623,#pms,https://www.tiktok.com/@sarahgracemeck/video/6927466987295608070,Y,#pms,Patient,Over 25,F,7,1615,51,16,Acting,Text,Viral Music,,Personal Testimony,Y,3,3,Signs & Symptoms,Signs & Symptoms,,
627,#pms,https://www.tiktok.com/@drkellylupo/video/6944123486348512518,Y,#pms,Medical Professional,Over 25,F,10,66900,552,2516,Acting,Text,Viral Music,,Raising Awareness (Medical Professional),Y,3,3,Coping with Illness,Poor Medical Care,,
638,#pms,https://www.tiktok.com/@eclipsicherbs/video/6963627903582080261,Y,#pms,Patient,Under 25,F,46,1700000,12300,72500,Stitch,Speech/Sound,Text,,Personal testimony,N,3,3,Side Effects,,,
655,#uterinecancer,https://www.tiktok.com/@realignwithdivine/video/6945565207771106566,Y,#uterinecancer,Patient,Under 25,F,59,284,43,33,Speech/Sound,Text,,,Raising Awareness (Lay),N,1,3,Diet & Nutrition,Alternative Therapies,,
665,#uterinecancer,https://www.tiktok.com/@thenicolebowling/video/6931157960039124229,Y,#uterinecancer,Patient,Over 25,F,57,840,12,840,Speech/Sound,Visual Aid,,,Medical Visit Narratives,N,3,3,Diagnosis,Seeking Empathy,Coping with Illness,
676,#uterinecancer,https://www.tiktok.com/@heatherseiple/video/6894613125962697989,Y,#uterinecancer,Patient,Over 25,F,10,53800,131,1091,Dance Trend,Text,Viral Music,,Personal Testimony,Y,3,3,Success Stories,Conventional Treatment,,
730,#uti,https://www.tiktok.com/@thevioletfog/video/6994456651403234566,Y,#uti,Lay person,Over 25,F,129,51400,7612,3465,Speech/Sound,,,,Personal Testimony,N,3,3,Health & Exercise Tips,,,
735,#uti,https://www.tiktok.com/@elvieofficial/video/7002260726031207685,Y,#uti,Patient,Under 25,F,6,18400,855,855,Text,Viral Music,Dance Trend,,Humor,Y,3,3,Health & Exercise Tips,Promoting Preventative Care,,
740,#uti,https://www.tiktok.com/@caitlincorsetti/video/6942506631561268485,Y,#uti,Patient,Over 25,F,59,252900,1420,1874,Stitch,Speech/Sound,Text,,Personal testimony,N,2,3,Poor Medical Care,Gender Inequality ,,
759,#utiremedies,https://www.tiktok.com/@detoxheather/video/7000573482270510342,Y,#utiremedies,Lay person,Over 25,F,12,210,17,6,Speech/Sound,Text,Visual Aid,Viral Music,Raising Awareness (Lay),N,1,1,Alternative Therapies,Diet & Nutrition,,
789,#utiremedies,https://www.tiktok.com/@gomolaax3/video/6972844166585912581,Y,#utiremedies,Patient,Under 25,F,16,2645,259,338,Speech/Sound,,,,Personal testimony,N,1,3,Alternative Therapies,Support Networks,,
797,#utiremedies,https://www.tiktok.com/@taylortierney92/video/6933337939929861381,Y,#utiremedies,Lay person,Under 25,F,59,476,102,13,Speech/Sound,Stitch,Visual Aid,Text,Personal Testimony,N,2,2,Alternative Therapies,Side Effects,,
